alcohol,category,country,price,rating,region,varietal,vintage
13,Red,Portugal,12,89,Tejo,Cabernet Sauvignon,2008
15,Red,Portugal,32,89,Douro,Portuguese Red,2008
14,Red,Portugal,10,89,Alentejo,Portuguese Red,2009
14,Red,Portugal,22,89,Lisboa,Portuguese Red,2010
14,Red,Portugal,15,89,Douro,Portuguese Red,2009
13,Red,Portugal,25,89,Douro,Portuguese Red,2008
14.5,Red,Portugal,24,89,Douro,Portuguese Red,2009
13,Red,Portugal,10,89,Douro,Portuguese Red,2009
13.5,Red,Portugal,19,89,Douro,Portuguese Red,2008
14.5,Red,Portugal,20,89,Douro,Portuguese Red,2009
13.5,Red,Portugal,15,89,Douro,Portuguese Red,2009
14.5,Red,Portugal,18,89,Douro,Portuguese Red,2008
14,Red,Portugal,23,89,Tejo,Touriga Nacional Blend,2009
14,Red,Portugal,20,89,Alentejano,Portuguese Red,2012
14,Red,Portugal,19,89,Minho,Portuguese Red,2011
12.5,Red,Portugal,8,89,Lisboa,Portuguese Red,2012
13.5,Red,Portugal,13,89,Douro,Portuguese Red,2010
13.5,Red,Portugal,19,89,Tejo,Touriga Nacional-Cabernet Sauvignon,2010
15,Red,Portugal,55,89,Alentejano,Touriga Nacional,2011
14,Red,Portugal,12,89,Tejo,Portuguese Red,2010
13.5,Red,Portugal,28,89,Douro,Portuguese Red,2010
14.5,Red,Portugal,21,89,Douro,Portuguese Red,2011
14,Red,Portugal,12,89,Alentejano,Portuguese Red,2012
13.5,Red,Portugal,20,89,Tejo,Portuguese Red,2011
14.5,Red,Portugal,14,89,Alentejano,Portuguese Red,2012
14.5,Red,Portugal,16,89,Douro,Portuguese Red,2011
14,Red,Portugal,28,89,Alentejano,Portuguese Red,2010
14,Red,Portugal,12,89,Bairrada,Portuguese Red,2011
14,Red,Portugal,15,89,Douro,Portuguese Red,2011
14,Red,Portugal,34,89,Portuguese Table Wine,Pinot Noir,2009
14,Red,Portugal,30,89,Alentejano,Portuguese Red,2005
14,Red,Portugal,70,89,Beiras,Baga,2005
13,Red,Portugal,16,89,Estremadura,Alicante Bouschet,2006
14,Red,Portugal,19,89,Ribatejano,Touriga Nacional-Cabernet Sauvignon,2006
13,Red,Portugal,13,89,Douro,Portuguese Red,2005
14,Red,Portugal,18,89,Bairrada,Touriga Nacional,2005
15,Red,Portugal,15,89,Alentejo,Portuguese Red,2005
15,Red,Portugal,22,89,Douro,Portuguese Red,2004
14.5,Red,Portugal,27,89,Alentejano,Portuguese Red,2004
13.5,Red,Portugal,17,89,Dão,Portuguese Red,2004
14,Red,Portugal,13,89,Alentejo,Portuguese Red,2004
13,Red,Portugal,15,89,Douro,Portuguese Red,2003
14,Red,Portugal,18,89,Douro,Portuguese Red,2004
13.5,Red,Portugal,14,89,Beira Interior,Touriga Nacional,2003
14.5,Red,Portugal,20,89,Ribatejo,Portuguese Red,2005
13,Red,Portugal,14,89,Douro,Portuguese Red,2004
13.5,Red,Portugal,14,89,Alentejo,Portuguese Red,2003
14.5,Red,Portugal,12,89,Estremadura,Touriga Nacional-Cabernet Sauvignon,2003
14,Red,Portugal,18,89,Alentejano,Aragonês,2004
13.5,Red,Portugal,16,89,Estremadura,Alicante Bouschet,2005
13.5,Red,Portugal,11,89,Estremadura,Portuguese Red,2005
14,Red,Portugal,32,89,Douro,Portuguese Red,2003
14,Red,Portugal,38,89,Douro,Portuguese Red,2004
14.5,Red,Portugal,12,89,Douro,Portuguese Red,2003
13.5,Red,Portugal,30,89,Douro,Portuguese Red,2013
15,Red,Portugal,22,89,Alentejano,Alicante Bouschet,2015
14.5,Red,Portugal,30,89,Alentejo,Portuguese Red,2013
13.5,Red,Portugal,13,89,Dão,Portuguese Red,2015
14,Red,Portugal,22,89,Tejo,Trincadeira,2013
14,Red,Portugal,20,89,Douro,Touriga Nacional,2014
14,Red,Portugal,25,89,Tejo,Portuguese Red,2014
13.5,Red,Portugal,23,89,Douro,Portuguese Red,2010
13.5,Red,Portugal,17,89,Alentejano,Touriga Nacional,2015
14.5,Red,Portugal,24,89,Alentejano,Portuguese Red,2014
13.5,Red,Portugal,10,89,Dão,Portuguese Red,2015
13.5,Red,Portugal,20,89,Alentejano,Portuguese Red,2014
14,Red,Portugal,15,89,Douro,Portuguese Red,2015
13.5,Red,Portugal,21,89,Lisboa,Portuguese Red,2015
14,Red,Portugal,18,89,Alentejano,Portuguese Red,2014
14,Red,Portugal,20,89,Alentejano,Portuguese Red,2014
14,Red,Portugal,35,89,Dão,Touriga Nacional,2014
13.5,Red,Portugal,15,89,Douro,Portuguese Red,2014
13.5,Red,Portugal,14,89,Dão,Portuguese Red,2013
14.5,Red,Portugal,22,89,Alentejano,Touriga Nacional,2013
13.5,Red,Portugal,18,89,Douro,Portuguese Red,2014
13.5,Red,Portugal,21,89,Alentejo,Red Blend,2001
13,Red,Portugal,10,89,Dão,Portuguese Red,2005
14,Red,Portugal,15,89,Terras do Sado,Portuguese Red,2007
13.5,Red,Portugal,17,89,Bairrada,Touriga Nacional,2006
14,Red,Portugal,12,89,Palmela,Castelão,2005
14.5,Red,Portugal,18,89,Alentejano,Touriga Nacional,2006
14,Red,Portugal,18,89,Douro,Portuguese Red,2007
13,Red,Portugal,10,89,Estremadura,Portuguese Red,2006
14.5,Red,Portugal,23,89,Douro,Portuguese Red,2006
14,Red,Portugal,15,89,Douro,Portuguese Red,2005
13.5,Red,Portugal,15,89,Douro,Portuguese Red,2007
15.5,Red,Portugal,13,89,Douro,Touriga Franca,2004
13,Red,Portugal,11,89,Estremadura,Touriga Nacional,2005
13.5,Red,Portugal,11,89,Beiras,Portuguese Red,2006
14.5,Red,Portugal,25,89,Bairrada,Pinot Noir,2007
13.5,Red,Portugal,15,89,Dão,Portuguese Red,2006
13,Red,Portugal,10,89,Estremadura,Portuguese Red,2006
13.5,Red,Portugal,17,89,Beiras,Portuguese Red,2007
13,Red,Portugal,24,89,Ribatejo,Portuguese Red,2004
14.5,Red,Portugal,18,89,Alentejano,Portuguese Red,2005
13,Red,Portugal,15,89,Douro,Portuguese Red,2005
14.5,Red,Portugal,19,89,Alentejano,Trincadeira,2005
14,Red,Portugal,15,89,Douro,Portuguese Red,2005
13.5,Red,Portugal,18,89,Alentejano,Portuguese Red,2004
12.5,Red,Portugal,8,89,Lisboa,Portuguese Red,2013
13.5,Red,Portugal,15,89,Lisboa,Touriga Nacional Blend,2013
13.5,Red,Portugal,26,89,Dão,Portuguese Red,2011
13.5,Red,Portugal,14,89,Douro,Portuguese Red,2012
12.5,Red,Portugal,15,89,Tejo,Portuguese Red,2013
13,Red,Portugal,10,89,Douro,Portuguese Red,2013
14,Red,Portugal,15,89,Douro,Portuguese Red,2014
14.5,Red,Portugal,12,89,Lisboa,Castelão,2013
13,Red,Portugal,19,89,Bairrada,Portuguese Red,2010
13.5,Red,Portugal,10,89,Lisboa,Portuguese Red,2014
14,Red,Portugal,20,89,Beira Atlantico,Portuguese Red,2012
14,Red,Portugal,21,89,Tejo,Portuguese Red,2013
14,Red,Portugal,19,89,Lisboa,Petit Verdot,2012
13.5,Red,Portugal,15,89,Lisboa,Portuguese Red,2013
13.5,Red,Portugal,20,89,Duriense,Portuguese Red,2011
15,Red,Portugal,14,89,Alentejano,Aragonês,2014
14,Red,Portugal,20,89,Alentejano,Portuguese Red,2013
13,Red,Portugal,15,89,Bairrada,Portuguese Red,2012
14.5,Red,Portugal,15,89,Alentejano,Alicante Bouschet,2013
13.5,Red,Portugal,9,89,Douro,Portuguese Red,2013
13,Red,Portugal,13,89,Dão,Portuguese Red,2011
13.5,Red,Portugal,18,89,Douro,Portuguese Red,2015
14,Red,Portugal,25,89,Alentejano,Portuguese Red,2016
14,Red,Portugal,18,89,Alentejano,Portuguese Red,2015
14,Red,Portugal,39,89,Douro,Portuguese Red,2013
13.5,Red,Portugal,15,89,Alentejano,Portuguese Red,2016
14.5,Red,Portugal,13,89,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,15,89,Douro,Portuguese Red,2012
14.5,Red,Portugal,20,89,Alentejano,Portuguese Red,2015
14.5,Red,Portugal,35,89,Tejo,Syrah,2015
14,Red,Portugal,17,89,Tejo,Portuguese Red,2015
13,Red,Portugal,20,89,Bairrada,Baga,2016
14,Red,Portugal,15,89,Alentejano,Portuguese Red,2014
13.5,Red,Portugal,30,89,Trás-os-Montes,Portuguese Red,2014
13,Red,Portugal,15,89,Lisboa,Alicante Bouschet,2016
13,Red,Portugal,19,89,Dão,Portuguese Red,2015
14,Red,Portugal,18,89,Lisboa,Portuguese Red,2015
14,Red,Portugal,18,89,Douro,Portuguese Red,2015
13.5,Red,Portugal,15,89,Alentejano,Portuguese Red,2016
14,Red,Portugal,25,89,Península de Setúbal,Portuguese Red,2014
14,Red,Portugal,13,89,Lisboa,Portuguese Red,2015
14,Red,Portugal,20,89,Douro,Portuguese Red,2015
14.5,Red,Portugal,43,88,Alentejano,Trincadeira,2003
14,Red,Portugal,25,88,Douro,Tinta Roriz,2003
14,Red,Portugal,13,88,Alentejano,Red Blend,2004
13.5,Red,Portugal,15,88,Douro,Red Blend,2003
13.5,Red,Portugal,11,88,Estremadura,Red Blend,2004
13.5,Red,Portugal,14,88,Douro,Red Blend,2002
13,Red,Portugal,16,88,Douro,Portuguese Red,2002
14,Red,Portugal,12,88,Douro,Portuguese Red,2004
14.5,Red,Portugal,50,88,Douro,Portuguese Red,2002
13.5,Red,Portugal,15,88,Palmela,Red Blend,2000
12,Red,Portugal,13,88,Estremadura,Touriga Nacional,1999
12.5,Red,Portugal,45,88,Alentejo,Portuguese Red,1999
12.5,Red,Portugal,19,88,Douro,Red Blend,1994
13.5,Red,Portugal,15,88,Tejo,Portuguese Red,2010
13.5,Red,Portugal,25,88,Douro,Portuguese Red,2009
13.5,Red,Portugal,12,88,Dão,Portuguese Red,2010
14,Red,Portugal,18,88,Alentejano,Portuguese Red,2011
15,Red,Portugal,35,88,Dão,Portuguese Red,2011
13,Red,Portugal,12,88,Douro,Portuguese Red,2011
14.5,Red,Portugal,28,88,Tejo,Portuguese Red,2009
14.5,Red,Portugal,15,88,Douro,Portuguese Red,2011
12.5,Red,Portugal,22,88,Douro,Portuguese Red,2010
13,Red,Portugal,34,88,Douro,Touriga Nacional,2010
13.5,Red,Portugal,15,88,Tejo,Touriga Nacional-Cabernet Sauvignon,2010
14,Red,Portugal,12,88,Alentejo,Portuguese Red,2012
14.5,Red,Portugal,40,88,Alentejano,Touriga Nacional-Cabernet Sauvignon,2011
13,Red,Portugal,27,88,Dão,Touriga Nacional,2009
13,Red,Portugal,7,88,Tejo,Portuguese Red,2012
14,Red,Portugal,11,88,Lisboa,Portuguese Red,2010
13,Red,Portugal,16,88,Dão,Portuguese Red,2010
13.5,Red,Portugal,10,88,Dão,Portuguese Red,2010
14.5,Red,Portugal,20,88,Alentejano,Portuguese Red,2009
14.5,Red,Portugal,15,88,Palmela,Castelão,2009
14,Red,Portugal,16,88,Lisboa,Portuguese Red,2009
14,Red,Portugal,50,88,Alentejano,Portuguese Red,2007
14,Red,Portugal,20,88,Alentejano,Syrah,2011
13.5,Red,Portugal,9,88,Tejo,Portuguese Red,2011
14,Red,Portugal,40,88,Bairrada,Portuguese Red,2008
13.5,Red,Portugal,15,88,Douro,Portuguese Red,2010
13,Red,Portugal,23,88,Bairrada,Baga,2010
13.5,Red,Portugal,17,88,Douro,Portuguese Red,2014
13,Red,Portugal,13,88,Lisboa,Portuguese Red,2014
14,Red,Portugal,17,88,Bairrada,Portuguese Red,2012
13.5,Red,Portugal,11,88,Lisboa,Portuguese Red,2015
11,Red,Portugal,179,88,Colares,Ramisco,1969
14,Red,Portugal,9,88,Lisboa,Portuguese Red,2014
13,Red,Portugal,18,88,Douro,Portuguese Red,2015
13.5,Red,Portugal,15,88,Douro,Portuguese Red,2014
14,Red,Portugal,16,88,Tejo,Trincadeira,2012
13.5,Red,Portugal,12,88,Dão,Portuguese Red,2014
13.5,Red,Portugal,15,88,Douro,Portuguese Red,2013
13,Red,Portugal,14,88,Lisboa,Portuguese Red,2014
13.5,Red,Portugal,15,88,Douro,Portuguese Red,2014
14,Red,Portugal,17,88,Douro,Portuguese Red,2014
13,Red,Portugal,12,88,Península de Setúbal,Portuguese Red,2015
13,Red,Portugal,18,88,Dão,Portuguese Red,2012
14,Red,Portugal,11,88,Douro,Portuguese Red,2014
13,Red,Portugal,20,88,Douro,Portuguese Red,2012
14.5,Red,Portugal,9,88,Península de Setúbal,Cabernet Sauvignon,2013
14.5,Red,Portugal,9,88,Península de Setúbal,Alicante Bouschet,2013
13.5,Red,Portugal,11,88,Alentejano,Portuguese Red,2015
13,Red,Portugal,15,88,Lisboa,Portuguese Red,2015
13.5,Red,Portugal,20,88,Alentejano,Trincadeira,2014
14.5,Red,Portugal,13,88,Alentejano,Portuguese Red,2014
13.5,Red,Portugal,18,88,Douro,Portuguese Red,2014
13.5,Red,Portugal,7,88,Bairrada,Portuguese Red,2011
14,Red,Portugal,15,88,Algarve,Portuguese Red,2015
15,Red,Portugal,19,88,Alentejo,Portuguese Red,2012
13,Red,Portugal,14,88,Tejo,Touriga Nacional,2015
14,Red,Portugal,11,88,Alentejano,Portuguese Red,2014
13,Red,Portugal,14,88,Douro,Portuguese Red,2014
13.5,Red,Portugal,13,88,Douro,Portuguese Red,2015
13,Red,Portugal,12,88,Bairrada,Portuguese Red,2012
13.5,Red,Portugal,18,88,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,15,88,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,11,88,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,16,88,Alentejano,Portuguese Red,2017
14,Red,Portugal,16,88,Tejo,Portuguese Red,2017
13,Red,Portugal,14,88,Duriense,Portuguese Red,2016
13,Red,Portugal,12,88,Dão,Portuguese Red,2016
13.5,Red,Portugal,13,88,Alentejano,Portuguese Red,2017
14,Red,Portugal,13,88,Lisboa,Portuguese Red,2016
14,Red,Portugal,12,88,Tejo,Portuguese Red,2016
14,Red,Portugal,20,88,Alentejano,Portuguese Red,2016
13.5,Red,Portugal,9,88,Alentejano,Portuguese Red,2017
14.5,Red,Portugal,14,88,Tejo,Portuguese Red,2015
13.5,Red,Portugal,10,88,Alentejano,Portuguese Red,2017
13.5,Red,Portugal,45,88,Alentejano,Portuguese Red,2015
13,Red,Portugal,20,88,Lisboa,Touriga Nacional,2015
13,Red,Portugal,11,88,Douro,Portuguese Red,2016
14,Red,Portugal,15,88,Alentejo,Portuguese Red,2017
13.5,Red,Portugal,11,88,Douro,Portuguese Red,2016
13.5,Red,Portugal,11,88,Douro,Portuguese Red,2016
13,Red,Portugal,12,88,Douro,Portuguese Red,2016
13.5,Red,Portugal,15,88,Douro,Portuguese Red,2015
13.5,Red,Portugal,17,88,Tejo,Portuguese Red,2017
15,Red,Portugal,15,88,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,15,88,Douro,Portuguese Red,2015
14,Red,Portugal,40,88,Douro,Portuguese Red,2015
13.5,Red,Portugal,22,88,Douro,Portuguese Red,2016
13,Red,Portugal,19,88,Tejo,Portuguese Red,2017
13.5,Red,Portugal,18,88,Tejo,Castelão,2016
13.5,Red,Portugal,11,88,Beira Interior,Portuguese Red,2015
14.5,Red,Portugal,10,88,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,18,88,Douro,Portuguese Red,2016
13.5,Red,Portugal,13,88,Dão,Portuguese Red,2016
14.5,Red,Portugal,25,88,Alentejo,Portuguese Red,2012
13,Red,Portugal,13,88,Terras do Dão,Portuguese Red,2015
13.5,Red,Portugal,12,88,Alenquer,Portuguese Red,2016
13.5,Red,Portugal,12,88,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,28,88,Douro,Portuguese Red,2014
14,Red,Portugal,17,88,Alentejano,Portuguese Red,2016
14.5,Red,Portugal,18,88,Alentejo,Portuguese Red,2014
13.5,Red,Portugal,25,88,Alentejano,Portuguese Red,2015
14,Red,Portugal,20,88,Alentejano,Portuguese Red,2015
14,Red,Portugal,45,88,Alentejano,Trincadeira,2015
14,Red,Portugal,20,88,Alentejano,Portuguese Red,2014
13.5,Red,Portugal,14,88,Douro,Portuguese Red,2016
13.5,Red,Portugal,12,88,Tejo,Portuguese Red,2016
14,Red,Portugal,29,88,Lisboa,Cabernet Sauvignon,2015
12,Red,Portugal,12,88,Vinho Verde,Portuguese Red,2015
13.5,Red,Portugal,18,88,Alentejano,Portuguese Red,2016
13,Red,Portugal,13,88,Tejo,Portuguese Red,2014
13,Red,Portugal,25,88,Lisboa,Portuguese Red,2016
13.5,Red,Portugal,18,88,Douro,Portuguese Red,2015
13,Red,Portugal,10,88,Península de Setúbal,Castelão,2015
12.5,Red,Portugal,30,88,Minho,Portuguese Red,2015
14,Red,Portugal,22,88,Douro,Portuguese Red,2005
13.5,Red,Portugal,10,88,Alentejano,Portuguese Red,2010
14,Red,Portugal,14,88,Douro,Portuguese Red,2009
13.5,Red,Portugal,14,88,Alentejano,Portuguese Red,2009
13,Red,Portugal,11,88,Bairrada,Portuguese Red,2007
13.5,Red,Portugal,17,88,Douro,Portuguese Red,2009
12.5,Red,Portugal,10,88,Tejo,Portuguese Red,2010
13.5,Red,Portugal,25,88,Douro,Portuguese Red,2009
14.5,Red,Portugal,20,88,Alentejano,Syrah,2009
13.5,Red,Portugal,10,88,Douro,Portuguese Red,2008
13,Red,Portugal,13,88,Douro,Portuguese Red,2009
14.5,Red,Portugal,50,88,Alentejano,Alicante Bouschet,2009
13.5,Red,Portugal,9,88,Tejo,Portuguese Red,2010
12.5,Red,Portugal,17,88,Vinho Verde,Portuguese Red,2010
14.5,Red,Portugal,20,88,Douro,Portuguese Red,2008
14,Red,Portugal,16,88,Douro,Portuguese Red,2008
13.5,Red,Portugal,15,88,Dão,Portuguese Red,2009
14,Red,Portugal,35,88,Bairrada,Bordeaux-style Red Blend,2007
15,Red,Portugal,100,88,Douro,Touriga Nacional,2008
14,Red,Portugal,25,88,Dão,Touriga Nacional,2007
14,Red,Portugal,27,88,Alentejano,Syrah,2009
15,Red,Portugal,70,88,Alentejano,Touriga Nacional,2008
13,Red,Portugal,8,88,Dão,Portuguese Red,2008
14,Red,Portugal,10,88,Lisboa,Portuguese Red,2008
13.5,Red,Portugal,15,88,Minho,Portuguese Red,2009
14,Red,Portugal,16,88,Alentejano,Portuguese Red,2009
13,Red,Portugal,11,88,Dão,Portuguese Red,2009
13,Red,Portugal,8,88,Dão,Portuguese Red,2009
13.5,Red,Portugal,19,88,Douro,Portuguese Red,2008
13.5,Red,Portugal,23,88,Douro,Portuguese Red,2013
13.5,Red,Portugal,19,88,Alentejano,Portuguese Red,2012
12,Red,Portugal,35,88,Bairrada,Baga,2005
13,Red,Portugal,10,88,Dão,Portuguese Red,2013
13.5,Red,Portugal,15,88,Lisboa,Portuguese Red,2014
13,Red,Portugal,10,88,Douro,Portuguese Red,2013
14,Red,Portugal,11,88,Tejo,Portuguese Red,2012
14,Red,Portugal,18,88,Alentejano,Portuguese Red,2013
14,Red,Portugal,16,88,Alentejano,Portuguese Red,2012
13.5,Red,Portugal,18,88,Douro,Portuguese Red,2012
13.5,Red,Portugal,37,88,Lisboa,Portuguese Red,2011
14,Red,Portugal,22,88,Península de Setúbal,Portuguese Red,2012
14,Red,Portugal,12,88,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,12,88,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,8,88,Alentejano,Portuguese Red,2014
13,Red,Portugal,10,88,Douro,Portuguese Red,2013
14,Red,Portugal,21,88,Douro,Touriga Nacional,2012
14,Red,Portugal,8,88,Tejo,Portuguese Red,2012
13.5,Red,Portugal,12,88,Lisboa,Portuguese Red,2011
14,Red,Portugal,15,88,Douro,Portuguese Red,2012
13.5,Red,Portugal,15,88,Douro,Portuguese Red,2012
14,Red,Portugal,12,88,Tejo,Portuguese Red,2010
14.5,Red,Portugal,20,88,Alentejano,Syrah,2013
13.5,Red,Portugal,13,88,Lisboa,Portuguese Red,2012
14,Red,Portugal,11,88,Dão,Portuguese Red,2011
14,Red,Portugal,15,88,Dão,Portuguese Red,2011
14,Red,Portugal,12,88,Tejo,Portuguese Red,2013
13,Red,Portugal,12,88,Bairrada,Merlot,2012
13.5,Red,Portugal,18,88,Douro,Portuguese Red,2012
14,Red,Portugal,17,88,Douro,Portuguese Red,2012
14.5,Red,Portugal,15,88,Douro,Portuguese Red,2012
13.5,Red,Portugal,18,88,Alentejano,Portuguese Red,2011
13.5,Red,Portugal,28,88,Alentejano,Portuguese Red,2008
14.5,Red,Portugal,20,88,Lisboa,Portuguese Red,2011
13.5,Red,Portugal,15,88,Tejo,Portuguese Red,2012
14,Red,Portugal,10,88,Alentejano,Portuguese Red,2013
14,Red,Portugal,23,88,Alentejano,Portuguese Red,2011
13,Red,Portugal,12,88,Douro,Portuguese Red,2012
14,Red,Portugal,14,88,Alentejano,Portuguese Red,2012
14,Red,Portugal,18,88,Alentejano,Portuguese Red,2012
14.5,Red,Portugal,18,88,Alentejano,Portuguese Red,2011
13.5,Red,Portugal,8,88,Dão,Portuguese Red,2011
14.5,Red,Portugal,28,88,Dão,Touriga Nacional,2011
13,Red,Portugal,12,88,Douro,Portuguese Red,2012
13.5,Red,Portugal,14,88,Douro,Portuguese Red,2010
13,Red,Portugal,16,88,Península de Setúbal,Portuguese Red,2012
14,Red,Portugal,24,88,Alentejano,Syrah,2012
13.5,Red,Portugal,12,88,Alentejo,Portuguese Red,2005
13.5,Red,Portugal,12,88,Douro,Portuguese Red,2009
14.5,Red,Portugal,40,88,Alentejano,Alicante Bouschet,2007
13,Red,Portugal,10,88,Tejo,Portuguese Red,2009
14,Red,Portugal,14,88,Alentejo,Portuguese Red,2009
13,Red,Portugal,10,88,Dão,Portuguese Red,2007
13.5,Red,Portugal,13,88,Lisboa,Touriga Nacional Blend,2008
13,Red,Portugal,13,88,Lisboa,Portuguese Red,2008
13.5,Red,Portugal,12,88,Setubal,Castelão,2007
13.5,Red,Portugal,16,88,Lisboa,Portuguese Red,2008
13,Red,Portugal,18,88,Alentejano,Portuguese Red,2008
13.5,Red,Portugal,11,88,Lisboa,Portuguese Red,2008
15,Red,Portugal,27,88,Alentejano,Portuguese Red,2006
13.5,Red,Portugal,24,88,Lisboa,Portuguese Red,2008
15,Red,Portugal,30,88,Alentejano,Portuguese Red,2009
13,Red,Portugal,14,88,Bairrada,Portuguese Red,2005
14,Red,Portugal,12,88,Douro,Portuguese Red,2008
13,Red,Portugal,12,88,Douro,Portuguese Red,2008
13,Red,Portugal,10,88,Douro,Portuguese Red,2007
14,Red,Portugal,15,88,Douro,Portuguese Red,2007
14,Red,Portugal,22,88,Alentejano,Portuguese Red,2008
14,Red,Portugal,60,88,Alentejano,Touriga Nacional,2007
14.5,Red,Portugal,30,88,Alentejano,Portuguese Red,2008
13,Red,Portugal,10,88,Douro,Portuguese Red,2007
14,Red,Portugal,28,88,Douro,Touriga Nacional,2007
13.5,Red,Portugal,21,88,Douro,Portuguese Red,2007
14,Red,Portugal,28,88,Douro,Portuguese Red,2007
13.5,Red,Portugal,13,88,Douro,Portuguese Red,2007
13.5,Red,Portugal,20,88,Douro,Portuguese Red,2010
14,Red,Portugal,18,88,Alentejano,Portuguese Red,2009
14,Red,Portugal,15,88,Douro,Portuguese Red,2009
13.5,Red,Portugal,16,88,Douro,Portuguese Red,2010
14,Red,Portugal,16,88,Douro,Portuguese Red,2009
14.5,Red,Portugal,8,88,Alentejo,Portuguese Red,2007
12,Red,Portugal,18,88,Vinho Verde,Vinhão,2011
13.5,Red,Portugal,13,88,Douro,Portuguese Red,2009
14,Red,Portugal,12,88,Douro,Portuguese Red,2009
13.5,Red,Portugal,15,88,Alentejano,Portuguese Red,2010
15,Red,Portugal,19,88,Alentejano,Portuguese Red,2011
14.5,Red,Portugal,17,88,Alentejano,Alfrocheiro,2010
14,Red,Portugal,17,88,Alentejano,Portuguese Red,2010
14,Red,Portugal,7,88,Alentejo,Portuguese Red,2010
13.5,Red,Portugal,16,88,Alentejano,Portuguese Red,2010
13.5,Red,Portugal,13,88,Torres Vedras,Portuguese Red,2009
14,Red,Portugal,20,88,Alentejano,Portuguese Red,2010
13.5,Red,Portugal,11,88,Tejo,Portuguese Red,2009
13.5,Red,Portugal,11,88,Lisboa,Portuguese Red,2009
13.5,Red,Portugal,10,88,Alentejano,Portuguese Red,2011
13.5,Red,Portugal,18,88,Douro,Portuguese Red,2009
13,Red,Portugal,10,88,Alentejo,Portuguese Red,2010
14,Red,Portugal,24,88,Alentejano,Portuguese Red,2009
13,Red,Portugal,10,88,Alentejano,Portuguese Red,2007
13.5,Red,Portugal,15,88,Lisboa,Touriga Nacional,2007
13,Red,Portugal,16,88,Dão,Portuguese Red,2009
14.5,Red,Portugal,16,88,Alentejano,Portuguese Red,2010
13,Red,Portugal,9,88,Alentejano,Portuguese Red,2008
14,Red,Portugal,10,88,Bairrada,Portuguese Red,2008
13.5,Red,Portugal,10,88,Alentejano,Portuguese Red,2010
13.5,Red,Portugal,15,88,Alentejano,Portuguese Red,2010
13,Red,Portugal,9,88,Dão,Portuguese Red,2008
13,Red,Portugal,12,88,Douro,Portuguese Red,2008
13.5,Red,Portugal,12,88,Douro,Portuguese Red,2011
14.5,Red,Portugal,20,88,Alentejano,Portuguese Red,2010
12.5,Red,Portugal,12,88,Douro,Portuguese Red,2012
14,Red,Portugal,35,88,Dão,Portuguese Red,2012
13.5,Red,Portugal,8,88,Alentejano,Portuguese Red,2013
13,Red,Portugal,10,88,Tejo,Portuguese Red,2012
12.5,Red,Portugal,13,88,Beira Interior,Portuguese Red,2012
14,Red,Portugal,60,88,Douro,Portuguese Red,2008
14,Red,Portugal,11,88,Tejo,Portuguese Red,2011
13.5,Red,Portugal,19,88,Douro,Portuguese Red,2011
13,Red,Portugal,10,88,Douro,Portuguese Red,2011
14,Red,Portugal,8,88,Alentejo,Portuguese Red,2009
14.5,Red,Portugal,32,88,Douro,Portuguese Red,2010
14.5,Red,Portugal,15,88,Lisboa,Portuguese Red,2010
15,Red,Portugal,13,88,Alentejano,Touriga Nacional Blend,2012
14,Red,Portugal,40,88,Tejo,Portuguese Red,2011
13,Red,Portugal,14,88,Tejo,Portuguese Red,2012
14,Red,Portugal,20,88,Bairrada,Portuguese Red,2008
14,Red,Portugal,9,88,Douro,Portuguese Red,2011
13.5,Red,Portugal,12,88,Tejo,Portuguese Red,2012
14,Red,Portugal,28,88,Alentejo,Portuguese Red,2011
13,Red,Portugal,9,88,Lisboa,Portuguese Red,2011
13.5,Red,Portugal,15,88,Tejo,Portuguese Red,2012
13,Red,Portugal,10,88,Alentejano,Portuguese Red,2012
13.5,Red,Portugal,14,88,Alentejano,Portuguese Red,2011
14,Red,Portugal,19,88,Tejo,Portuguese Red,2011
14,Red,Portugal,13,88,Alentejano,Portuguese Red,2012
14,Red,Portugal,24,88,Alentejano,Syrah,2012
13.5,Red,Portugal,21,88,Tejo,Portuguese Red,2010
14,Red,Portugal,16,88,Tejo,Portuguese Red,2011
13,Red,Portugal,33,88,Douro,Touriga Nacional,2010
14,Red,Portugal,20,88,Douro,Portuguese Red,2010
14,Red,Portugal,12,88,Alentejano,Portuguese Red,2011
14,Red,Portugal,45,88,Alentejano,Syrah,2011
14,Red,Portugal,17,88,Trás-os-Montes,Portuguese Red,2010
13,Red,Portugal,16,88,Península de Setúbal,Portuguese Red,2011
14,Red,Portugal,10,88,Lisboa,Portuguese Red,2011
13,Red,Portugal,10,88,Douro,Portuguese Red,2012
12.5,Red,Portugal,24,88,Portuguese Table Wine,Alvarelhão,2012
14,Red,Portugal,10,88,Douro,Portuguese Red,2005
14,Red,Portugal,16,88,Estremadura,Pinot Noir,2006
