alcohol,category,country,price,rating,region,varietal,vintage
14.0,Red,Portugal,20.0,89,Douro,Portuguese Red,2015.0
14.5,Red,Portugal,35.0,89,Algarve,Portuguese Red,2016.0
14.0,Red,Portugal,20.0,89,Algarve,Portuguese Red,2017.0
14.0,Red,Portugal,40.0,90,Douro,Portuguese Red,2014.0
14.0,Red,Portugal,39.0,90,Alentejo,Portuguese Red,2010.0
13.5,Red,Portugal,14.0,90,Douro,Portuguese Red,2015.0
15.5,Red,Portugal,45.0,90,Douro,Tinta Barroca,2016.0
14.0,Red,Portugal,45.0,90,Alentejano,Aragonez,2014.0
14.0,Red,Portugal,65.0,90,Alentejano,Petit Verdot,2012.0
14.0,Red,Portugal,27.0,90,Tejo,Portuguese Red,2015.0
14.0,Red,Portugal,17.0,90,Alentejano,Portuguese Red,2012.0
13.5,Red,Portugal,26.0,90,Douro,Portuguese Red,2016.0
14.5,Red,Portugal,35.0,90,Dão,Tinta Roriz,2012.0
14.0,Red,Portugal,35.0,90,Dão,Jaen,2012.0
13.0,Red,Portugal,18.0,90,Lisboa,Cabernet Sauvignon,2014.0
14.0,Red,Portugal,12.0,89,Alentejo,Portuguese Red,2015.0
14.5,Red,Portugal,10.0,88,Alentejano,Portuguese Red,2015.0
13.5,Red,Portugal,18.0,88,Douro,Portuguese Red,2016.0
13.5,Red,Portugal,13.0,88,Dão,Portuguese Red,2016.0
14.5,Red,Portugal,25.0,88,Alentejo,Portuguese Red,2012.0
13.0,Red,Portugal,13.0,88,Terras do Dão,Portuguese Red,2015.0
13.5,Red,Portugal,12.0,88,Alenquer,Portuguese Red,2016.0
13.5,Red,Portugal,12.0,88,Lisboa,Portuguese Red,2016.0
13.5,Red,Portugal,28.0,88,Douro,Portuguese Red,2014.0
14.0,Red,Portugal,17.0,88,Alentejano,Portuguese Red,2016.0
13.5,Red,Portugal,16.0,89,Tejo,Portuguese Red,2015.0
13.5,Red,Portugal,17.0,89,Dão,Portuguese Red,2014.0
14.0,Red,Portugal,15.0,89,Lisboa,Portuguese Red,2016.0
13.0,Red,Portugal,13.0,89,Dão,Touriga Nacional,2015.0
13.5,Red,Portugal,30.0,89,Alentejano,Syrah,2014.0
14.0,Red,Portugal,18.0,89,Tejo,Portuguese Red,2015.0
13.0,Red,Portugal,13.0,87,Douro,Portuguese Red,2016.0
13.0,Red,Portugal,13.0,87,Douro,Portuguese Red,2016.0
13.5,Red,Portugal,13.0,87,Douro,Portuguese Red,2016.0
15.0,Red,Portugal,20.0,87,Alentejano,Portuguese Red,2015.0
14.0,Red,Portugal,12.0,87,Alentejano,Portuguese Red,2017.0
14.5,Red,Portugal,18.0,88,Alentejo,Portuguese Red,2014.0
13.5,Red,Portugal,25.0,88,Alentejano,Portuguese Red,2015.0
14.0,Red,Portugal,20.0,88,Alentejano,Portuguese Red,2015.0
14.0,Red,Portugal,45.0,88,Alentejano,Trincadeira,2015.0
14.0,Red,Portugal,20.0,88,Alentejano,Portuguese Red,2014.0
13.5,Red,Portugal,14.0,88,Douro,Portuguese Red,2016.0
13.5,Red,Portugal,12.0,88,Tejo,Portuguese Red,2016.0
14.0,Red,Portugal,29.0,88,Lisboa,Cabernet Sauvignon,2015.0
12.0,Red,Portugal,12.0,88,Vinho Verde,Portuguese Red,2015.0
13.5,Red,Portugal,18.0,88,Alentejano,Portuguese Red,2016.0
13.0,Red,Portugal,13.0,88,Tejo,Portuguese Red,2014.0
13.0,Red,Portugal,25.0,88,Lisboa,Portuguese Red,2016.0
13.5,Red,Portugal,18.0,88,Douro,Portuguese Red,2015.0
13.5,Red,Portugal,9.0,86,Alentejano,Portuguese Red,2017.0
14.0,Red,Portugal,18.0,86,Tejo,Portuguese Red,2016.0
14.5,Red,Portugal,15.0,86,Douro,Portuguese Red,2015.0
13.0,Red,Portugal,10.0,86,Terras do Dão,Portuguese Red,2015.0
13.0,Red,Portugal,9.0,86,Douro,Portuguese Red,2016.0
14.0,Red,Portugal,11.0,86,Douro,Portuguese Red,2014.0
14.0,Red,Portugal,18.0,87,Tejo,Portuguese Red,2016.0
13.5,Red,Portugal,11.0,87,Lisboa,Portuguese Red,2016.0
13.5,Red,Portugal,22.0,87,Dão,Touriga Nacional,2014.0
14.0,Red,Portugal,18.0,87,Alentejano,Portuguese Red,2016.0
14.0,Red,Portugal,15.0,87,Lisboa,Portuguese Red,2014.0
13.5,Red,Portugal,9.0,87,Alentejo,Portuguese Red,2016.0
13.5,Red,Portugal,7.0,87,Alentejano,Portuguese Red,2016.0
13.0,Red,Portugal,8.0,87,Península de Setúbal,Portuguese Red,2013.0
13.5,Red,Portugal,12.0,87,Tejo,Touriga Nacional,2017.0
14.5,Red,Portugal,12.0,87,Alentejano,Portuguese Red,2016.0
13.0,Red,Portugal,10.0,87,Lisboa,Portuguese Red,2016.0
14.5,Red,Portugal,9.0,87,Alentejano,Portuguese Red,2016.0
13.0,Red,Portugal,12.0,85,Dão,Portuguese Red,2015.0
13.5,Red,Portugal,10.0,85,Lisboa,Portuguese Red,2016.0
14.0,Red,Portugal,18.0,83,Douro,Portuguese Red,2015.0
13.0,Red,Portugal,13.0,83,Tejo,Portuguese Red,2014.0
14.0,Red,Portugal,10.0,84,Lisboa,Portuguese Red,2017.0
14.0,Red,Portugal,10.0,84,Alentejano,Portuguese Red,2015.0
13.5,Red,Portugal,10.0,84,Alentejano,Portuguese Red,2017.0
13.5,Red,Portugal,10.0,84,Tejo,Portuguese Red,2016.0
14.0,Red,Portugal,15.0,84,Alentejo,Portuguese Red,2016.0
13.0,Red,Portugal,7.0,85,Tejo,Portuguese Red,2017.0
13.0,Red,Portugal,7.0,85,Alentejano,Portuguese Red,2016.0
13.5,Red,Portugal,13.0,85,Alentejano,Portuguese Red,2016.0
13.0,Red,Portugal,10.0,85,Lisboa,Portuguese Red,2016.0
13.0,Red,Portugal,8.0,85,Dão,Portuguese Red,2016.0
14.0,Red,Portugal,12.0,85,Tejo,Portuguese Red,2015.0
14.0,Red,Portugal,12.0,85,Palmela,Castelão,2015.0
14.0,Red,Portugal,10.0,85,Douro,Portuguese Red,2014.0
14.0,Red,Portugal,12.0,85,Tejo,Portuguese Red,2017.0
13.5,Red,Portugal,20.0,85,Alentejano,Portuguese Red,2015.0
13.0,Red,Portugal,15.0,85,Lisboa,Portuguese Red,2016.0
11.5,Red,Portugal,10.0,85,Vinho Verde,Portuguese Red,2016.0
13.0,Red,Portugal,11.0,86,Península de Setúbal,Portuguese Red,2016.0
13.5,Red,Portugal,11.0,86,Dão,Portuguese Red,2015.0
14.0,Red,Portugal,10.0,86,Alentejano,Portuguese Red,2017.0
13.5,Red,Portugal,17.0,86,Douro,Portuguese Red,2015.0
13.5,Red,Portugal,10.0,86,Alentejano,Portuguese Red,2017.0
14.5,Red,Portugal,8.0,86,Alentejano,Portuguese Red,2016.0
13.0,Red,Portugal,18.0,91,Bairrada,Baga,2016.0
13.0,Red,Portugal,15.0,90,Lisboa,Touriga Nacional,2016.0
14.0,Red,Portugal,70.0,90,Tejo,Portuguese Red,2014.0
13.0,Red,Portugal,10.0,88,Península de Setúbal,Castelão,2015.0
12.5,Red,Portugal,30.0,88,Minho,Portuguese Red,2015.0
14.0,Red,Portugal,17.0,87,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,9.0,85,Douro,Portuguese Red,2009.0
14.5,Red,Portugal,16.0,86,Douro,Portuguese Red,2009.0
14.5,Red,Portugal,20.0,86,Tejo,Touriga Nacional,2009.0
12.5,Red,Portugal,9.0,85,Dão,Portuguese Red,2009.0
13.0,Red,Portugal,35.0,84,Duriense,Pinot Noir,2008.0
15.0,Red,Portugal,90.0,91,Douro,Red Blend,2007.0
14.0,Red,Portugal,20.0,90,Alentejano,Portuguese Red,2008.0
13.5,Red,Portugal,45.0,89,Douro,Red Blend,2007.0
14.0,Red,Portugal,35.0,94,Dão,Portuguese Red,2008.0
14.0,Red,Portugal,33.0,94,Alentejano,Portuguese Red,2009.0
14.5,Red,Portugal,23.0,94,Alentejano,Portuguese Red,2009.0
14.5,Red,Portugal,50.0,94,Beiras,Portuguese Red,2004.0
13.0,Red,Portugal,72.0,94,Dão,Portuguese Red,2007.0
13.0,Red,Portugal,72.0,95,Dão,Portuguese Red,2007.0
14.0,Red,Portugal,24.0,91,Douro,Portuguese Red,2008.0
13.0,Red,Portugal,20.0,91,Dão,Portuguese Red,2008.0
14.0,Red,Portugal,15.0,91,Tejo,Portuguese Red,2008.0
14.0,Red,Portugal,25.0,91,Tejo,Touriga Nacional-Cabernet Sauvignon,2008.0
13.0,Red,Portugal,12.0,91,Beiras,Touriga Nacional-Cabernet Sauvignon,2009.0
15.0,Red,Portugal,59.0,91,Douro,Portuguese Red,2007.0
14.0,Red,Portugal,18.0,92,Tejo,Touriga Nacional-Cabernet Sauvignon,2008.0
13.5,Red,Portugal,16.0,92,Dão,Portuguese Red,2008.0
14.0,Red,Portugal,13.0,92,Alentejano,Portuguese Red,2008.0
14.0,Red,Portugal,75.0,92,Alentejo,Portuguese Red,2009.0
14.0,Red,Portugal,50.0,92,Alentejano,Portuguese Red,2009.0
14.0,Red,Portugal,17.0,92,Dão,Portuguese Red,2007.0
14.0,Red,Portugal,29.0,92,Alentejano,Portuguese Red,2007.0
13.5,Red,Portugal,28.0,92,Bairrada,Baga,2006.0
14.5,Red,Portugal,25.0,92,Tejo,Portuguese Red,2008.0
14.5,Red,Portugal,35.0,93,Tejo,Touriga Nacional,2008.0
13.0,Red,Portugal,14.0,93,Beiras,Touriga Nacional,2008.0
14.0,Red,Portugal,40.0,93,Douro,Portuguese Red,2008.0
13.8,Red,Portugal,62.0,91,Bairrada,Portuguese Red,2009.0
14.0,Red,Portugal,54.0,93,Alentejano,Portuguese Red,2008.0
13.5,Red,Portugal,29.0,93,Dão,Portuguese Red,2007.0
14.0,Red,Portugal,45.0,93,Alentejo,Portuguese Red,2008.0
14.0,Red,Portugal,39.0,93,Douro,Portuguese Red,2008.0
14.5,Red,Portugal,32.0,91,Bairrada,Portuguese Red,2009.0
14.5,Red,Portugal,21.0,91,Dão,Portuguese Red,2009.0
14.0,Red,Portugal,22.0,91,Alentejano,Portuguese Red,2009.0
13.0,Red,Portugal,37.0,91,Dão,Portuguese Red,2008.0
14.0,Red,Portugal,15.0,91,Alentejano,Portuguese Red,2009.0
14.5,Red,Portugal,13.0,90,Alentejano,Portuguese Red,2009.0
13.5,Red,Portugal,21.0,90,Beiras,Portuguese Red,2009.0
14.5,Red,Portugal,15.0,91,Douro,Portuguese Red,2009.0
13.5,Red,Portugal,13.0,90,Beiras,Touriga Nacional,2008.0
14.0,Red,Portugal,19.0,90,Tejo,Cabernet Sauvignon,2008.0
13.5,Red,Portugal,29.0,90,Dão,Touriga Nacional,2008.0
14.0,Red,Portugal,30.0,90,Setubal,Touriga Nacional,2007.0
14.0,Red,Portugal,23.0,90,Alentejano,Portuguese Red,2008.0
14.0,Red,Portugal,22.0,88,Douro,Portuguese Red,2005.0
13.5,Red,Portugal,10.0,88,Alentejano,Portuguese Red,2010.0
14.0,Red,Portugal,14.0,88,Douro,Portuguese Red,2009.0
13.5,Red,Portugal,14.0,88,Alentejano,Portuguese Red,2009.0
13.0,Red,Portugal,11.0,88,Bairrada,Portuguese Red,2007.0
13.5,Red,Portugal,17.0,88,Douro,Portuguese Red,2009.0
12.5,Red,Portugal,10.0,88,Tejo,Portuguese Red,2010.0
13.5,Red,Portugal,25.0,88,Douro,Portuguese Red,2009.0
14.5,Red,Portugal,20.0,88,Alentejano,Syrah,2009.0
13.5,Red,Portugal,10.0,88,Douro,Portuguese Red,2008.0
13.0,Red,Portugal,13.0,88,Douro,Portuguese Red,2009.0
14.5,Red,Portugal,50.0,88,Alentejano,Alicante Bouschet,2009.0
13.5,Red,Portugal,9.0,88,Tejo,Portuguese Red,2010.0
13.5,Red,Portugal,11.0,89,Tejo,Portuguese Red,2008.0
13.5,Red,Portugal,11.0,89,Dão,Portuguese Red,2008.0
13.0,Red,Portugal,18.0,89,Alentejo,Portuguese Red,2005.0
14.5,Red,Portugal,24.0,89,Alentejano,Portuguese Red,2009.0
14.5,Red,Portugal,24.0,89,Lisboa,Portuguese Red,2009.0
13.5,Red,Portugal,32.0,89,Dão,Touriga Nacional,2007.0
14.0,Red,Portugal,40.0,89,Alentejano,Portuguese Red,2009.0
14.5,Red,Portugal,19.0,89,Douro,Portuguese Red,2009.0
13.5,Red,Portugal,13.0,89,Lisboa,Shiraz,2009.0
14.0,Red,Portugal,16.0,89,Douro,Portuguese Red,2007.0
14.0,Red,Portugal,15.0,89,Douro,Portuguese Red,2009.0
13.5,Red,Portugal,24.0,89,Dão,Jaen,2008.0
13.0,Red,Portugal,9.0,86,Tejo,Touriga Nacional-Cabernet Sauvignon,2010.0
14.0,Red,Portugal,15.0,86,Setubal,Portuguese Red,2008.0
13.0,Red,Portugal,9.0,87,Douro,Portuguese Red,2009.0
13.0,Red,Portugal,20.0,87,Douro,Tinta Barroca,2010.0
13.0,Red,Portugal,16.0,87,Setubal,Portuguese Red,2008.0
13.0,Red,Portugal,11.0,87,Setubal,Portuguese Red,2008.0
13.5,Red,Portugal,10.0,87,Douro,Portuguese Red,2010.0
14.0,Red,Portugal,17.0,87,Tejo,Merlot,2009.0
14.0,Red,Portugal,23.0,87,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,11.0,87,Palmela,Castelão,2009.0
12.5,Red,Portugal,17.0,88,Vinho Verde,Portuguese Red,2010.0
13.5,Red,Portugal,10.0,85,Alentejano,Portuguese Red,2010.0
14.0,Red,Portugal,13.0,85,Lisboa,Touriga Nacional,2008.0
13.0,Red,Portugal,6.0,85,Tejo,Portuguese Red,2009.0
13.5,Red,Portugal,9.0,85,Douro,Portuguese Red,2009.0
13.5,Red,Portugal,20.0,85,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,10.0,85,Alentejano,Portuguese Red,2010.0
14.0,Red,Portugal,12.0,86,Tejo,Portuguese Red,2009.0
14.0,Red,Portugal,14.0,86,Alenquer,Portuguese Red,2007.0
13.0,Red,Portugal,9.0,86,Setubal,Portuguese Red,2010.0
14.0,Red,Portugal,14.0,86,Alentejo,Portuguese Red,2007.0
13.0,Red,Portugal,10.0,86,Dão,Portuguese Red,2008.0
12.0,Red,Portugal,9.0,82,Lisboa,Portuguese Red,2009.0
12.0,Red,Portugal,8.0,83,Portuguese Table Wine,Portuguese Red,2010.0
13.0,Red,Portugal,10.0,84,Beiras,Tinta Roriz,2008.0
13.0,Red,Portugal,10.0,84,Alentejo,Portuguese Red,2007.0
13.5,Red,Portugal,12.0,84,Tejo,Portuguese Red,2010.0
13.0,Red,Portugal,8.0,85,Tejo,Portuguese Red,2009.0
14.0,Red,Portugal,50.0,93,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,20.0,93,Dão,Touriga Nacional,2007.0
13.5,Red,Portugal,39.0,93,Lisboa,Portuguese Red,2008.0
14.5,Red,Portugal,30.0,93,Douro,Portuguese Red,2007.0
14.5,Red,Portugal,40.0,93,Setubal,Portuguese Red,2008.0
15.0,Red,Portugal,50.0,93,Douro,Portuguese Red,2007.0
14.0,Red,Portugal,25.0,93,Tejo,Portuguese Red,2007.0
14.5,Red,Portugal,60.0,94,Dão,Portuguese Red,2007.0
14.0,Red,Portugal,40.0,94,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,25.0,90,Bairrada,Portuguese Red,2008.0
13.5,Red,Portugal,30.0,90,Obidos,Portuguese Red,2006.0
13.5,Red,Portugal,15.0,89,Dão,Portuguese Red,2008.0
15.0,Red,Portugal,36.0,89,Alentejo,Portuguese Red,2004.0
14.0,Red,Portugal,19.0,89,Douro,Touriga Nacional,2008.0
13.5,Red,Portugal,10.0,89,Bairrada,Portuguese Red,2008.0
14.0,Red,Portugal,25.0,89,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,45.0,89,Alentejano,Aragonez,2008.0
13.5,Red,Portugal,20.0,89,Alentejano,Portuguese Red,2008.0
14.0,Red,Portugal,26.0,89,Douro,Portuguese Red,2007.0
14.0,Red,Portugal,45.0,89,Alentejano,Portuguese Red,2007.0
14.5,Red,Portugal,45.0,89,Alentejano,Portuguese Red,2007.0
15.0,Red,Portugal,39.0,89,Bairrada,Portuguese Red,2008.0
15.0,Red,Portugal,11.0,89,Douro,Portuguese Red,2009.0
13.0,Red,Portugal,9.0,89,Douro,Portuguese Red,2009.0
13.5,Red,Portugal,35.0,89,Obidos,Portuguese Red,2004.0
14.5,Red,Portugal,14.0,89,Alentejano,Portuguese Red,2008.0
13.5,Red,Portugal,14.0,89,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,24.0,90,Alentejano,Portuguese Red,2009.0
14.0,Red,Portugal,80.0,90,Bairrada,Portuguese Red,2007.0
13.5,Red,Portugal,12.0,90,Tejo,Portuguese Red,2008.0
15.0,Red,Portugal,16.0,90,Alentejano,Portuguese Red,2008.0
15.0,Red,Portugal,70.0,90,Alentejano,Aragonês,2008.0
14.0,Red,Portugal,16.0,90,Lisboa,Touriga Nacional,2008.0
13.5,Red,Portugal,21.0,90,Lisboa,Touriga Nacional,2008.0
13.5,Red,Portugal,15.0,90,Douro,Portuguese Red,2007.0
14.0,Red,Portugal,11.0,90,Dão,Portuguese Red,2008.0
14.0,Red,Portugal,18.0,90,Dão,Portuguese Red,2008.0
14.5,Red,Portugal,40.0,90,Alentejano,Portuguese Red,2008.0
13.0,Red,Portugal,9.0,90,Douro,Portuguese Red,2007.0
13.0,Red,Portugal,18.0,90,Estremadura,Portuguese Red,2007.0
13.5,Red,Portugal,20.0,90,Beira Interior,Touriga Nacional,2008.0
14.5,Red,Portugal,35.0,90,Bairrada,Portuguese Red,2007.0
13.5,Red,Portugal,15.0,91,Beira Interior,Portuguese Red,2007.0
14.0,Red,Portugal,60.0,91,Alentejano,Touriga Nacional,2008.0
14.0,Red,Portugal,15.0,91,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,28.0,91,Vinho da Mesa,Portuguese Red,2007.0
15.0,Red,Portugal,100.0,91,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,25.0,91,Douro,Portuguese Red,2007.0
14.0,Red,Portugal,35.0,91,Dão,Portuguese Red,2007.0
13.5,Red,Portugal,25.0,91,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,25.0,91,Lisboa,Portuguese Red,2007.0
14.0,Red,Portugal,15.0,91,Bairrada,Portuguese Red,2008.0
13.5,Red,Portugal,15.0,91,Dão,Portuguese Red,2008.0
13.0,Red,Portugal,15.0,92,Lisboa,Portuguese Red,2008.0
14.0,Red,Portugal,60.0,92,Alentejano,Portuguese Red,2008.0
14.5,Red,Portugal,158.0,92,Alentejano,Portuguese Red,2007.0
14.0,Red,Portugal,52.0,92,Douro,Portuguese Red,2006.0
14.5,Red,Portugal,80.0,92,Dão,Portuguese Red,2007.0
13.0,Red,Portugal,18.0,92,Douro,Portuguese Red,2007.0
13.5,Red,Portugal,18.0,92,Tejo,Portuguese Red,2007.0
14.5,Red,Portugal,30.0,92,Bairrada,Portuguese Red,2008.0
14.0,Red,Portugal,40.0,92,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,45.0,92,Douro,Portuguese Red,2008.0
14.5,Red,Portugal,16.0,92,Douro,Portuguese Red,2007.0
13.5,Red,Portugal,10.0,86,Setubal,Portuguese Red,2009.0
13.0,Red,Portugal,9.0,86,Lisboa,Portuguese Red,2009.0
14.0,Red,Portugal,15.0,87,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,10.0,87,Alentejano,Portuguese Red,2008.0
13.0,Red,Portugal,10.0,87,Douro,Portuguese Red,2009.0
13.5,Red,Portugal,20.0,87,Setubal,Portuguese Red,2007.0
14.0,Red,Portugal,45.0,87,Alentejano,Trincadeira,2008.0
14.0,Red,Portugal,15.0,87,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,34.0,87,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,10.0,87,Lisboa,Cabernet Sauvignon,2008.0
13.0,Red,Portugal,11.0,87,Alentejano,Portuguese Red,2008.0
14.0,Red,Portugal,9.0,87,Alentejo,Portuguese Red,2009.0
13.0,Red,Portugal,9.0,87,Lisboa,Portuguese Red,2008.0
14.5,Red,Portugal,20.0,88,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,16.0,88,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,15.0,88,Dão,Portuguese Red,2009.0
14.0,Red,Portugal,35.0,88,Bairrada,Bordeaux-style Red Blend,2007.0
15.0,Red,Portugal,100.0,88,Douro,Touriga Nacional,2008.0
14.0,Red,Portugal,25.0,88,Dão,Touriga Nacional,2007.0
14.0,Red,Portugal,27.0,88,Alentejano,Syrah,2009.0
15.0,Red,Portugal,70.0,88,Alentejano,Touriga Nacional,2008.0
13.0,Red,Portugal,8.0,88,Dão,Portuguese Red,2008.0
14.0,Red,Portugal,10.0,88,Lisboa,Portuguese Red,2008.0
13.5,Red,Portugal,15.0,88,Minho,Portuguese Red,2009.0
14.0,Red,Portugal,16.0,88,Alentejano,Portuguese Red,2009.0
13.0,Red,Portugal,11.0,88,Dão,Portuguese Red,2009.0
13.0,Red,Portugal,8.0,88,Dão,Portuguese Red,2009.0
13.5,Red,Portugal,25.0,89,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,13.0,84,Douro,Portuguese Red,2008.0
12.0,Red,Portugal,10.0,84,Douro,Portuguese Red,2009.0
11.5,Red,Portugal,6.0,84,Lisboa,Portuguese Red,2008.0
14.0,Red,Portugal,13.0,84,Tejo,Portuguese Red,2009.0
14.0,Red,Portugal,7.0,84,Alentejano,Portuguese Red,2009.0
13.0,Red,Portugal,13.0,84,Alentejano,Portuguese Red,2009.0
13.0,Red,Portugal,8.0,85,Setubal,Castelão,2008.0
13.0,Red,Portugal,9.0,85,Lisboa,Portuguese Red,2008.0
12.0,Red,Portugal,10.0,85,Alentejano,Portuguese Red,2008.0
12.5,Red,Portugal,10.0,85,Palmela,Castelão,2007.0
15.0,Red,Portugal,35.0,85,Douro,Portuguese Red,2008.0
14.5,Red,Portugal,12.0,85,Alentejo,Portuguese Red,2009.0
12.0,Red,Portugal,10.0,85,Lisboa,Portuguese Red,2008.0
12.5,Red,Portugal,9.0,85,Alentejano,Portuguese Red,2009.0
13.0,Red,Portugal,10.0,85,Lisboa,Portuguese Red,2009.0
14.5,Red,Portugal,60.0,86,Alentejano,Syrah,2008.0
13.0,Red,Portugal,8.0,86,Lisboa,Portuguese Red,2008.0
14.5,Red,Portugal,19.0,86,Alentejano,Portuguese Red,2009.0
14.0,Red,Portugal,11.0,86,Bairrada,Portuguese Red,2007.0
13.0,Red,Portugal,14.0,86,Douro,Touriga Nacional,2009.0
13.0,Red,Portugal,9.0,86,Lisboa,Touriga Nacional,2008.0
14.5,Red,Portugal,16.0,81,Alentejano,Portuguese Red,2006.0
14.0,Red,Portugal,16.0,83,Alentejano,Portuguese Red,2009.0
14.0,Red,Portugal,6.0,83,Alentejano,Portuguese Red,2009.0
13.0,Red,Portugal,7.0,83,Alentejano,Portuguese Red,2008.0
13.0,Red,Portugal,16.0,83,Bairrada,Portuguese Red,2008.0
14.0,Red,Portugal,45.0,93,Douro,Portuguese Red,2007.0
14.5,Red,Portugal,72.0,93,Douro,Portuguese Red,2008.0
14.5,Red,Portugal,70.0,95,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,28.0,92,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,20.0,91,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,24.0,91,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,10.0,91,Douro,Portuguese Red,2007.0
13.5,Red,Portugal,20.0,91,Douro,Portuguese Red,2009.0
14.0,Red,Portugal,18.0,91,Alentejano,Touriga Franca,2009.0
14.0,Red,Portugal,45.0,92,Douro,Portuguese Red,2008.0
14.5,Red,Portugal,70.0,92,Alentejano,Portuguese Red,2007.0
14.0,Red,Portugal,36.0,92,Lisboa,Portuguese Red,2008.0
14.0,Red,Portugal,28.0,89,Douro,Portuguese Red,2008.0
14.0,Red,Portugal,45.0,89,Douro,Tinta Roriz,2009.0
13.5,Red,Portugal,13.0,90,Alentejano,Portuguese Red,2008.0
13.5,Red,Portugal,19.0,88,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,12.0,86,Alentejano,Portuguese Red,2004.0
14.0,Red,Portugal,10.0,87,Lisboa,Alicante Bouschet,2008.0
14.5,Red,Portugal,9.0,87,Alentejano,Portuguese Red,2009.0
14.5,Red,Portugal,19.0,86,Algarve,Portuguese Red,2008.0
12.5,Red,Portugal,7.0,84,Portuguese Table Wine,Portuguese Red,2009.0
12.5,Red,Portugal,7.0,83,Portuguese Table Wine,Portuguese Red,2009.0
14.3,Red,Portugal,13.0,84,Algarve,Portuguese Red,2009.0
13.0,Red,Portugal,30.0,84,Duriense,Bastardo,2009.0
13.5,Red,Portugal,13.0,85,Torres Vedras,Portuguese Red,2008.0
13.5,Red,Portugal,9.0,81,Alentejano,Portuguese Red,2007.0
14.5,Red,Portugal,47.0,92,Setubal,Portuguese Red,2008.0
14.5,Red,Portugal,60.0,93,Alentejo,Portuguese Red,2007.0
14.5,Red,Portugal,41.0,93,Douro,Portuguese Red,2008.0
13.5,Red,Portugal,45.0,93,Douro,Portuguese Red,2007.0
14.5,Red,Portugal,49.0,92,Douro,Portuguese Red,2008.0
14.5,Red,Portugal,40.0,90,Alentejano,Petit Verdot,2011.0
13.5,Red,Portugal,23.0,88,Douro,Portuguese Red,2013.0
13.5,Red,Portugal,19.0,88,Alentejano,Portuguese Red,2012.0
14.5,Red,Portugal,24.0,89,Alentejano,Portuguese Red,2013.0
14.0,Red,Portugal,25.0,89,Alentejano,Castelão,2010.0
13.5,Red,Portugal,25.0,90,Douro,Portuguese Red,2011.0
14.5,Red,Portugal,34.0,90,Alentejano,Portuguese Red,2010.0
14.0,Red,Portugal,13.0,90,Alentejano,Portuguese Red,2013.0
14.0,Red,Portugal,13.0,89,Dão,Portuguese Red,2012.0
14.0,Red,Portugal,20.0,89,Douro,Portuguese Red,2012.0
14.0,Red,Portugal,15.0,89,Douro,Portuguese Red,2013.0
13.0,Red,Portugal,8.0,87,Dão,Portuguese Red,2013.0
13.5,Red,Portugal,12.0,87,Tejo,Portuguese Red,2013.0
13.0,Red,Portugal,13.0,87,Douro,Portuguese Red,2014.0
12.0,Red,Portugal,35.0,88,Bairrada,Baga,2005.0
13.0,Red,Portugal,10.0,88,Dão,Portuguese Red,2013.0
13.5,Red,Portugal,15.0,88,Lisboa,Portuguese Red,2014.0
13.0,Red,Portugal,10.0,88,Douro,Portuguese Red,2013.0
14.0,Red,Portugal,11.0,88,Tejo,Portuguese Red,2012.0
14.0,Red,Portugal,18.0,88,Alentejano,Portuguese Red,2013.0
14.0,Red,Portugal,16.0,88,Alentejano,Portuguese Red,2012.0
13.5,Red,Portugal,18.0,88,Douro,Portuguese Red,2012.0
13.5,Red,Portugal,37.0,88,Lisboa,Portuguese Red,2011.0
14.0,Red,Portugal,22.0,88,Península de Setúbal,Portuguese Red,2012.0
14.0,Red,Portugal,12.0,88,Alentejano,Portuguese Red,2013.0
13.5,Red,Portugal,10.0,89,Bairrada,Portuguese Red,2012.0
13.5,Red,Portugal,10.0,87,Alentejo,Portuguese Red,2013.0
13.5,Red,Portugal,8.0,87,Alentejano,Portuguese Red,2013.0
14.0,Red,Portugal,9.0,87,Alentejano,Portuguese Red,2014.0
14.0,Red,Portugal,17.0,87,Bairrada,Portuguese Red,2011.0
14.5,Red,Portugal,33.0,87,Alentejano,Portuguese Red,2011.0
14.5,Red,Portugal,19.0,87,Alentejano,Portuguese Red,2013.0
